sk_id,created_at,updated_at,deleted_at,fk_r_billing_engine_ref_cd,x_invoice_item_id,fk_r_revenue_source_ref_cd,fk_x_billing_account_hub_id,fk_x_subscription_r_plan_lnk_id,x_created_at,fk_s_change_context_id_cr,fk_s_change_context_id_dl,sk_id_raw
11E71377C3F3A575A211020AF2129A61,"2017-03-27 22:31:16.780","2017-03-27 22:31:16.782",NULL,STRIPE,ii_16uYomHiCtHGC78FWyzuojeL,SHIPPING,...,NULL,"2015-10-10 18:40:08",11E71377C3F5470EBCDA06616AC582AF,NULL,...
11E71377C3F6B2B8A211020AF2129A61,"2017-03-27 22:31:16.799","2017-03-27 22:31:16.802",NULL,STRIPE,ii_16uYolHiCtHGC78F17dJh9jn,SHIPPING,...,NULL,"2015-10-10 18:40:07",11E71377C3F82D39BCDA06616AC582AF,NULL,...
11E71377C3F971DBA211020AF2129A61,"2017-03-27 22:31:16.818","2017-03-27 22:31:16.820",NULL,STRIPE,ii_16uYonHiCtHGC78Fn84rWegs,SHIPPING,...,NULL,"2015-10-10 18:40:09",11E71377C3FB08D2BCDA06616AC582AF,NULL,...
11E71377C3FC580EA211020AF2129A61,"2017-03-27 22:31:16.836","2017-03-27 22:31:16.839",NULL,STRIPE,ii_16uYonHiCtHGC78FOOovesjk,SHIPPING,...,NULL,"2015-10-10 18:40:09",11E71377C3FDDDF8BCDA06616AC582AF,NULL,...
11E71377C3FF1731A211020AF2129A61,"2017-03-27 22:31:16.855","2017-03-27 22:31:16.858",NULL,STRIPE,ii_16uYonHiCtHGC78FsQjJQy1I,SHIPPING,...,NULL,"2015-10-10 18:40:09",11E71377C400BB1CBCDA06616AC582AF,NULL,...
11E71377C401FD64A211020AF2129A61,"2017-03-27 22:31:16.874","2017-03-27 22:31:16.876",NULL,STRIPE,ii_16uYooHiCtHGC78FYanA38Wk,SHIPPING,...,NULL,"2015-10-10 18:40:10",11E71377C403A0CDBCDA06616AC582AF,NULL,...
11E71377C4050AA7A211020AF2129A61,"2017-03-27 22:31:16.893","2017-03-27 22:31:16.896",NULL,STRIPE,ii_16uYooHiCtHGC78FU0OszR5L,SHIPPING,...,NULL,"2015-10-10 18:40:10",11E71377C4069808BCDA06616AC582AF,NULL,...
11E71377C407F0DAA211020AF2129A61,"2017-03-27 22:31:16.912","2017-03-27 22:31:16.915",NULL,STRIPE,ii_16uYooHiCtHGC78F0KDsyuLL,SHIPPING,...,NULL,"2015-10-10 18:40:10",11E71377C409763CBCDA06616AC582AF,NULL,...
11E71377C6A35C1EA211020AF2129A61,"2017-03-27 22:31:21.286","2017-03-27 22:31:21.289",NULL,STRIPE,ii_16uvIBHiCtHGC78Fw3vx94jQ,SHIPPING,...,NULL,"2015-10-11 18:39:59",11E71377C6A4E23FBCDA06616AC582AF,NULL,...
11E71377C6A61B41A211020AF2129A61,"2017-03-27 22:31:21.305","2017-03-27 22:31:21.307",NULL,STRIPE,ii_16uvIBHiCtHGC78FxrdaG8n2,SHIPPING,...,NULL,"2015-10-11 18:39:59",11E71377C6A7BC63BCDA06616AC582AF,NULL,...
11E71377C6A8DA64A211020AF2129A61,"2017-03-27 22:31:21.323","2017-03-27 22:31:21.325",NULL,STRIPE,ii_16uvIBHiCtHGC78F0FfCAQFG,SHIPPING,...,NULL,"2015-10-11 18:39:59",11E71377C6AA76A4BCDA06616AC582AF,NULL,...
11E71377C6ABC097A211020AF2129A61,"2017-03-27 22:31:21.341","2017-03-27 22:31:21.344",NULL,STRIPE,ii_16uvIBHiCtHGC78FqaEQQm8F,SHIPPING,...,NULL,"2015-10-11 18:39:59",11E71377C6AD482EBCDA06616AC582AF,NULL,...
11E71377C6AECDDAA211020AF2129A61,"2017-03-27 22:31:21.362","2017-03-27 22:31:21.364",NULL,STRIPE,ii_16uvIDHiCtHGC78F9kALgI59,SHIPPING,...,NULL,"2015-10-11 18:40:01",11E71377C6B072DBBCDA06616AC582AF,NULL,...
11E71377C6B1B40DA211020AF2129A61,"2017-03-27 22:31:21.380","2017-03-27 22:31:21.383",NULL,STRIPE,ii_16uvIDHiCtHGC78FFZTAmJeK,SHIPPING,...,NULL,"2015-10-11 18:40:01",11E71377C6B33EBEBCDA06616AC582AF,NULL,...
11E71377C6B47330A211020AF2129A61,"2017-03-27 22:31:21.399","2017-03-27 22:31:21.401",NULL,STRIPE,ii_16uvIDHiCtHGC78F0fsgXPsN,SHIPPING,...,NULL,"2015-10-11 18:40:01",11E71377C6B60E4EBCDA06616AC582AF,NULL,...
11E71377C6B73253A211020AF2129A61,"2017-03-27 22:31:21.417","2017-03-27 22:31:21.419",NULL,STRIPE,ii_16uvIEHiCtHGC78FrpptnFWp,SHIPPING,...,NULL,"2015-10-11 18:40:02",11E71377C6B8D635BCDA06616AC582AF,NULL,...
11E71377C6BA1886A211020AF2129A61,"2017-03-27 22:31:21.435","2017-03-27 22:31:21.438",NULL,STRIPE,ii_16uvIFHiCtHGC78FhyoCCme5,SHIPPING,...,NULL,"2015-10-11 18:40:03",11E71377C6BB9BE0BCDA06616AC582AF,NULL,...
11E71377C6BCD7A9A211020AF2129A61,"2017-03-27 22:31:21.454","2017-03-27 22:31:21.456",NULL,STRIPE,ii_16uvIFHiCtHGC78FyiRhPhBE,SHIPPING,...,NULL,"2015-10-11 18:40:03",11E71377C6BE7AD8BCDA06616AC582AF,NULL,...
11E71377C6BFE4ECA211020AF2129A61,"2017-03-27 22:31:21.473","2017-03-27 22:31:21.476",NULL,STRIPE,ii_16uvIGHiCtHGC78F7RXHJdBq,SHIPPING,...,NULL,"2015-10-11 18:40:04",11E71377C6C17179BCDA06616AC582AF,NULL,...
11E71377C6C2A40FA211020AF2129A61,"2017-03-27 22:31:21.492","2017-03-27 22:31:21.494",NULL,STRIPE,ii_16uvIHHiCtHGC78FZrmv3GgT,SHIPPING,...,NULL,"2015-10-11 18:40:05",11E71377C6C44033BCDA06616AC582AF,NULL,...
11E71377C6C56332A211020AF2129A61,"2017-03-27 22:31:21.510","2017-03-27 22:31:21.512",NULL,STRIPE,ii_16uvIHHiCtHGC78FQ4B0LLXE,SHIPPING,...,NULL,"2015-10-11 18:40:05",11E71377C6C6FFFFBCDA06616AC582AF,NULL,...
11E71377C6C82255A211020AF2129A61,"2017-03-27 22:31:21.528","2017-03-27 22:31:21.530",NULL,STRIPE,ii_16uvIHHiCtHGC78Fh1RvE4ah,SHIPPING,...,NULL,"2015-10-11 18:40:05",11E71377C6C9BF39BCDA06616AC582AF,NULL,...
11E71377C6CB0888A211020AF2129A61,"2017-03-27 22:31:21.547","2017-03-27 22:31:21.549",NULL,STRIPE,ii_16uvIIHiCtHGC78FbrXPpCZQ,SHIPPING,...,NULL,"2015-10-11 18:40:06",11E71377C6CC9454BCDA06616AC582AF,NULL,...
11E71377C6CDC7ABA211020AF2129A61,"2017-03-27 22:31:21.565","2017-03-27 22:31:21.567",NULL,STRIPE,ii_16uvIIHiCtHGC78F8uRs0VZt,SHIPPING,...,NULL,"2015-10-11 18:40:06",11E71377C6CF6D12BCDA06616AC582AF,NULL,...
11E71377C6D086CEA211020AF2129A61,"2017-03-27 22:31:21.583","2017-03-27 22:31:21.585",NULL,STRIPE,ii_16uvIIHiCtHGC78FRSbon4e4,SHIPPING,...,NULL,"2015-10-11 18:40:06",11E71377C6D22B25BCDA06616AC582AF,NULL,...
11E71377C6D36D01A211020AF2129A61,"2017-03-27 22:31:21.602","2017-03-27 22:31:21.604",NULL,STRIPE,ii_16uvIJHiCtHGC78Fz23Qj7NN,SHIPPING,...,NULL,"2015-10-11 18:40:07",11E71377C6D50884BCDA06616AC582AF,NULL,...
11E71377C6D65334A211020AF2129A61,"2017-03-27 22:31:21.621","2017-03-27 22:31:21.623",NULL,STRIPE,ii_16uvIJHiCtHGC78FJ5TYB03R,SHIPPING,...,NULL,"2015-10-11 18:40:07",11E71377C6D7F6C8BCDA06616AC582AF,NULL,...
11E71377C6D93967A211020AF2129A61,"2017-03-27 22:31:21.639","2017-03-27 22:31:21.642",NULL,STRIPE,ii_16uvIJHiCtHGC78FBVBKrDuR,SHIPPING,...,NULL,"2015-10-11 18:40:07",11E71377C6DAC3F6BCDA06616AC582AF,NULL,...
11E71377C6DBF88AA211020AF2129A61,"2017-03-27 22:31:21.658","2017-03-27 22:31:21.660",NULL,STRIPE,ii_16uvIKHiCtHGC78FuVgxRnIr,SHIPPING,...,NULL,"2015-10-11 18:40:08",11E71377C6DD89B3BCDA06616AC582AF,NULL,...
11E71377C6DEDEBDA211020AF2129A61,"2017-03-27 22:31:21.676","2017-03-27 22:31:21.679",NULL,STRIPE,ii_16uvIKHiCtHGC78FJrlU6pJd,SHIPPING,...,NULL,"2015-10-11 18:40:08",11E71377C6E0626ABCDA06616AC582AF,NULL,...
11E71377C6E19DE0A211020AF2129A61,"2017-03-27 22:31:21.695","2017-03-27 22:31:21.697",NULL,STRIPE,ii_16uvIKHiCtHGC78FeSHSMBB5,SHIPPING,...,NULL,"2015-10-11 18:40:08",11E71377C6E3378EBCDA06616AC582AF,NULL,...
11E71377C6E45D03A211020AF2129A61,"2017-03-27 22:31:21.713","2017-03-27 22:31:21.715",NULL,STRIPE,ii_16uvIKHiCtHGC78FklOvgike,SHIPPING,...,NULL,"2015-10-11 18:40:08",11E71377C6E5FBE0BCDA06616AC582AF,NULL,...
11E71377C70D19E0A211020AF2129A61,"2017-03-27 22:31:21.981","2017-03-27 22:31:21.983",NULL,STRIPE,ii_16uvICHiCtHGC78FTLdpmwTy,SHIPPING,...,NULL,"2015-10-11 18:40:00",11E71377C70E9EDCBCDA06616AC582AF,NULL,...
11E71377C7100013A211020AF2129A61,"2017-03-27 22:31:22.000","2017-03-27 22:31:22.002",NULL,STRIPE,ii_16uvICHiCtHGC78FJacp7deH,SHIPPING,...,NULL,"2015-10-11 18:40:00",11E71377C7119C84BCDA06616AC582AF,NULL,...
11E71377C72D9A54A211020AF2129A61,"2017-03-27 22:31:22.194","2017-03-27 22:31:22.197",NULL,STRIPE,ii_16uvICHiCtHGC78F0IGThsGC,SHIPPING,...,NULL,"2015-10-11 18:40:00",11E71377C72F2EF7BCDA06616AC582AF,NULL,...
11E71377C730A797A211020AF2129A61,"2017-03-27 22:31:22.214","2017-03-27 22:31:22.217",NULL,STRIPE,ii_16uvICHiCtHGC78FfIRc3dcT,SHIPPING,...,NULL,"2015-10-11 18:40:00",11E71377C732469EBCDA06616AC582AF,NULL,...
11E71377C8BDB0F5A211020AF2129A61,"2017-03-27 22:31:24.815","2017-03-27 22:31:24.817",NULL,STRIPE,ii_16vHlEHiCtHGC78FA15SoKwt,SHIPPING,...,NULL,"2015-10-12 18:39:28",11E71377C8BF5635BCDA06616AC582AF,NULL,...
11E71377C8CAA856A211020AF2129A61,"2017-03-27 22:31:24.900","2017-03-27 22:31:24.903",NULL,STRIPE,ii_16vHlFHiCtHGC78FYorDWNfN,SHIPPING,...,NULL,"2015-10-12 18:39:29",11E71377C8CC4238BCDA06616AC582AF,NULL,...
11E71377C8CD8E89A211020AF2129A61,"2017-03-27 22:31:24.918","2017-03-27 22:31:24.921",NULL,STRIPE,ii_16vHlFHiCtHGC78FTtqSQkBS,SHIPPING,...,NULL,"2015-10-12 18:39:29",11E71377C8CF1DC8BCDA06616AC582AF,NULL,...
11E71377C8D04DACA211020AF2129A61,"2017-03-27 22:31:24.937","2017-03-27 22:31:24.940",NULL,STRIPE,ii_16vHlFHiCtHGC78FmQPLtF5H,SHIPPING,...,NULL,"2015-10-12 18:39:29",11E71377C8D1F5D6BCDA06616AC582AF,NULL,...
11E71377C8D333DFA211020AF2129A61,"2017-03-27 22:31:24.956","2017-03-27 22:31:24.959",NULL,STRIPE,ii_16vHlFHiCtHGC78FuGzXjMDW,SHIPPING,...,NULL,"2015-10-12 18:39:29",11E71377C8D4D1F8BCDA06616AC582AF,NULL,...
11E71377C8D61A12A211020AF2129A61,"2017-03-27 22:31:24.975","2017-03-27 22:31:24.977",NULL,STRIPE,ii_16vHlGHiCtHGC78FDRNmqbgQ,SHIPPING,...,NULL,"2015-10-12 18:39:30",11E71377C8D7AED9BCDA06616AC582AF,NULL,...
11E71377C8D92755A211020AF2129A61,"2017-03-27 22:31:24.994","2017-03-27 22:31:24.997",NULL,STRIPE,ii_16vHlGHiCtHGC78FtRypoPWs,SHIPPING,...,NULL,"2015-10-12 18:39:30",11E71377C8DAA46ABCDA06616AC582AF,NULL,...
11E71377C9D4024CA211020AF2129A61,"2017-03-27 22:31:26.639","2017-03-27 22:31:26.641",NULL,STRIPE,ii_16veEpHiCtHGC78FhiDU6QIe,SHIPPING,...,NULL,"2015-10-13 18:39:31",11E71377C9D5A448BCDA06616AC582AF,NULL,...
11E71377C9E7D889A211020AF2129A61,"2017-03-27 22:31:26.769","2017-03-27 22:31:26.771",NULL,STRIPE,ii_16veEqHiCtHGC78FmgBkY3qm,SHIPPING,...,NULL,"2015-10-13 18:39:32",11E71377C9E97E75BCDA06616AC582AF,NULL,...
11E71377CB3084D7A211020AF2129A61,"2017-03-27 22:31:28.923","2017-03-27 22:31:28.925",NULL,STRIPE,ii_16w0iNHiCtHGC78FfWA4F2AS,SHIPPING,...,NULL,"2015-10-14 18:39:31",11E71377CB32208BBCDA06616AC582AF,NULL,...
11E71377CB336B0AA211020AF2129A61,"2017-03-27 22:31:28.941","2017-03-27 22:31:28.944",NULL,STRIPE,ii_16w0iNHiCtHGC78F6bfZfXSs,SHIPPING,...,NULL,"2015-10-14 18:39:31",11E71377CB34F1F8BCDA06616AC582AF,NULL,...
11E71377CB362A2DA211020AF2129A61,"2017-03-27 22:31:28.960","2017-03-27 22:31:28.962",NULL,STRIPE,ii_16w0iNHiCtHGC78FzOmmNK3j,SHIPPING,...,NULL,"2015-10-14 18:39:31",11E71377CB37CB9EBCDA06616AC582AF,NULL,...
11E71377CB391060A211020AF2129A61,"2017-03-27 22:31:28.978","2017-03-27 22:31:28.981",NULL,STRIPE,ii_16w0iNHiCtHGC78FocLlJ04G,SHIPPING,...,NULL,"2015-10-14 18:39:31",11E71377CB3A9185BCDA06616AC582AF,NULL,...
11E71377CB3BCF83A211020AF2129A61,"2017-03-27 22:31:28.997","2017-03-27 22:31:28.999",NULL,STRIPE,ii_16w0iNHiCtHGC78FL0eiNkYv,SHIPPING,...,NULL,"2015-10-14 18:39:31",11E71377CB3D6474BCDA06616AC582AF,NULL,...
11E71377CB3E8EA6A211020AF2129A61,"2017-03-27 22:31:29.015","2017-03-27 22:31:29.017",NULL,STRIPE,ii_16w0iOHiCtHGC78FJEHv1eWJ,SHIPPING,...,NULL,"2015-10-14 18:39:32",11E71377CB402530BCDA06616AC582AF,NULL,...
11E71377CB414DC9A211020AF2129A61,"2017-03-27 22:31:29.033","2017-03-27 22:31:29.035",NULL,STRIPE,ii_16w0iOHiCtHGC78FFnThneNk,SHIPPING,...,NULL,"2015-10-14 18:39:32",11E71377CB42E8D8BCDA06616AC582AF,NULL,...
11E71377CB4433FCA211020AF2129A61,"2017-03-27 22:31:29.051","2017-03-27 22:31:29.054",NULL,STRIPE,ii_16w0iOHiCtHGC78F7rYDJS4h,SHIPPING,...,NULL,"2015-10-14 18:39:32",11E71377CB45B9F6BCDA06616AC582AF,NULL,...
11E71377CB46F31FA211020AF2129A61,"2017-03-27 22:31:29.069","2017-03-27 22:31:29.072",NULL,STRIPE,ii_16w0iOHiCtHGC78FD2yFbHxl,SHIPPING,...,NULL,"2015-10-14 18:39:32",11E71377CB487EFEBCDA06616AC582AF,NULL,...
11E71377CB49B242A211020AF2129A61,"2017-03-27 22:31:29.088","2017-03-27 22:31:29.090",NULL,STRIPE,ii_16w0iPHiCtHGC78F8KMeEGH3,SHIPPING,...,NULL,"2015-10-14 18:39:33",11E71377CB4B5514BCDA06616AC582AF,NULL,...
11E71377CB4C9875A211020AF2129A61,"2017-03-27 22:31:29.106","2017-03-27 22:31:29.109",NULL,STRIPE,ii_16w0iPHiCtHGC78FMNfDWRii,SHIPPING,...,NULL,"2015-10-14 18:39:33",11E71377CB4E1CB7BCDA06616AC582AF,NULL,...
11E71377CB4F5798A211020AF2129A61,"2017-03-27 22:31:29.124","2017-03-27 22:31:29.127",NULL,STRIPE,ii_16w0iPHiCtHGC78FZuC55mc0,SHIPPING,...,NULL,"2015-10-14 18:39:33",11E71377CB50E4E8BCDA06616AC582AF,NULL,...
11E71377CB5216BBA211020AF2129A61,"2017-03-27 22:31:29.143","2017-03-27 22:31:29.145",NULL,STRIPE,ii_16w0iPHiCtHGC78FDa7FCt88,SHIPPING,...,NULL,"2015-10-14 18:39:33",11E71377CB53BCC9BCDA06616AC582AF,NULL,...
11E71377CD0C49DEA211020AF2129A61,"2017-03-27 22:31:32.041","2017-03-27 22:31:32.043",NULL,STRIPE,ii_16wNBsHiCtHGC78FEyT7ri4U,SHIPPING,...,NULL,"2015-10-15 18:39:28",11E71377CD0DEB2FBCDA06616AC582AF,NULL,...
11E71377CD0F0901A211020AF2129A61,"2017-03-27 22:31:32.059","2017-03-27 22:31:32.061",NULL,STRIPE,ii_16wNBsHiCtHGC78FdkC4V8m0,SHIPPING,...,NULL,"2015-10-15 18:39:28",11E71377CD10AE72BCDA06616AC582AF,NULL,...
11E71377CD11EF34A211020AF2129A61,"2017-03-27 22:31:32.078","2017-03-27 22:31:32.080",NULL,STRIPE,ii_16wNBsHiCtHGC78FRxYAC1Wr,SHIPPING,...,NULL,"2015-10-15 18:39:28",11E71377CD13822FBCDA06616AC582AF,NULL,...
11E71377CD14AE57A211020AF2129A61,"2017-03-27 22:31:32.095","2017-03-27 22:31:32.098",NULL,STRIPE,ii_16wNBtHiCtHGC78Fq7kr0gH5,SHIPPING,...,NULL,"2015-10-15 18:39:29",11E71377CD163A93BCDA06616AC582AF,NULL,...
11E71377CD176D7AA211020AF2129A61,"2017-03-27 22:31:32.114","2017-03-27 22:31:32.116",NULL,STRIPE,ii_16wNBtHiCtHGC78FZGYH79D2,SHIPPING,...,NULL,"2015-10-15 18:39:29",11E71377CD190D54BCDA06616AC582AF,NULL,...
11E71377CD1A2C9DA211020AF2129A61,"2017-03-27 22:31:32.132","2017-03-27 22:31:32.134",NULL,STRIPE,ii_16wNBtHiCtHGC78FJP8Hn4CJ,SHIPPING,...,NULL,"2015-10-15 18:39:29",11E71377CD1BCBD8BCDA06616AC582AF,NULL,...
11E71377CD1D12D0A211020AF2129A61,"2017-03-27 22:31:32.151","2017-03-27 22:31:32.153",NULL,STRIPE,ii_16wNBtHiCtHGC78FMpr1gRkK,SHIPPING,...,NULL,"2015-10-15 18:39:29",11E71377CD1EA60BBCDA06616AC582AF,NULL,...
11E71377CD1FD1F3A211020AF2129A61,"2017-03-27 22:31:32.170","2017-03-27 22:31:32.172",NULL,STRIPE,ii_16wNBtHiCtHGC78FPWTcGnQN,SHIPPING,...,NULL,"2015-10-15 18:39:29",11E71377CD217363BCDA06616AC582AF,NULL,...
11E71377CD22B826A211020AF2129A61,"2017-03-27 22:31:32.188","2017-03-27 22:31:32.190",NULL,STRIPE,ii_16wNBuHiCtHGC78FNokGNAFs,SHIPPING,...,NULL,"2015-10-15 18:39:30",11E71377CD244C86BCDA06616AC582AF,NULL,...
11E71377CD257749A211020AF2129A61,"2017-03-27 22:31:32.206","2017-03-27 22:31:32.208",NULL,STRIPE,ii_16wNBuHiCtHGC78FEGd7o3MV,SHIPPING,...,NULL,"2015-10-15 18:39:30",11E71377CD270FC3BCDA06616AC582AF,NULL,...
11E71377CD28D2ACA211020AF2129A61,"2017-03-27 22:31:32.228","2017-03-27 22:31:32.230",NULL,STRIPE,ii_16wNBuHiCtHGC78Fy7lTsO7y,SHIPPING,...,NULL,"2015-10-15 18:39:30",11E71377CD2A70C2BCDA06616AC582AF,NULL,...
11E71377CD2B91CFA211020AF2129A61,"2017-03-27 22:31:32.246","2017-03-27 22:31:32.248",NULL,STRIPE,ii_16wNBuHiCtHGC78FtiequA14,SHIPPING,...,NULL,"2015-10-15 18:39:30",11E71377CD2D32AEBCDA06616AC582AF,NULL,...
11E71377CD2E7802A211020AF2129A61,"2017-03-27 22:31:32.264","2017-03-27 22:31:32.267",NULL,STRIPE,ii_16wNBvHiCtHGC78Fedb3E5V2,SHIPPING,...,NULL,"2015-10-15 18:39:31",11E71377CD2FFC70BCDA06616AC582AF,NULL,...
11E71377CD313725A211020AF2129A61,"2017-03-27 22:31:32.283","2017-03-27 22:31:32.285",NULL,STRIPE,ii_16wNBvHiCtHGC78FlnmiaRje,SHIPPING,...,NULL,"2015-10-15 18:39:31",11E71377CD32DA8DBCDA06616AC582AF,NULL,...
11E71377CD341D58A211020AF2129A61,"2017-03-27 22:31:32.301","2017-03-27 22:31:32.304",NULL,STRIPE,ii_16wNBvHiCtHGC78Fg2InYrt4,SHIPPING,...,NULL,"2015-10-15 18:39:31",11E71377CD35A318BCDA06616AC582AF,NULL,...
11E71377CD36DC7BA211020AF2129A61,"2017-03-27 22:31:32.320","2017-03-27 22:31:32.322",NULL,STRIPE,ii_16wNBvHiCtHGC78FkNdsrVSI,SHIPPING,...,NULL,"2015-10-15 18:39:31",11E71377CD3876DBBCDA06616AC582AF,NULL,...
11E71377CD399B9EA211020AF2129A61,"2017-03-27 22:31:32.338","2017-03-27 22:31:32.340",NULL,STRIPE,ii_16wNBwHiCtHGC78FhQGO9eOH,SHIPPING,...,NULL,"2015-10-15 18:39:32",11E71377CD3B3FA9BCDA06616AC582AF,NULL,...
11E71377CD3C81D1A211020AF2129A61,"2017-03-27 22:31:32.356","2017-03-27 22:31:32.359",NULL,STRIPE,ii_16wNBwHiCtHGC78FpDlWiKG7,SHIPPING,...,NULL,"2015-10-15 18:39:32",11E71377CD3E0617BCDA06616AC582AF,NULL,...
11E71377CD3F40F4A211020AF2129A61,"2017-03-27 22:31:32.375","2017-03-27 22:31:32.377",NULL,STRIPE,ii_16wNBwHiCtHGC78Fld6RLeU1,SHIPPING,...,NULL,"2015-10-15 18:39:32",11E71377CD40D628BCDA06616AC582AF,NULL,...
11E71377CD420017A211020AF2129A61,"2017-03-27 22:31:32.393","2017-03-27 22:31:32.395",NULL,STRIPE,ii_16wNBwHiCtHGC78F5gn9uBi5,SHIPPING,...,NULL,"2015-10-15 18:39:32",11E71377CD439B9ABCDA06616AC582AF,NULL,...
11E71377CD44E64AA211020AF2129A61,"2017-03-27 22:31:32.411","2017-03-27 22:31:32.414",NULL,STRIPE,ii_16wNBwHiCtHGC78FZP4YKcKb,SHIPPING,...,NULL,"2015-10-15 18:39:32",11E71377CD4669E6BCDA06616AC582AF,NULL,...
11E71377CD47A56DA211020AF2129A61,"2017-03-27 22:31:32.429","2017-03-27 22:31:32.432",NULL,STRIPE,ii_16wNBxHiCtHGC78FuU5JXFbp,SHIPPING,...,NULL,"2015-10-15 18:39:33",11E71377CD493334BCDA06616AC582AF,NULL,...
11E71377CD4A6490A211020AF2129A61,"2017-03-27 22:31:32.448","2017-03-27 22:31:32.450",NULL,STRIPE,ii_16wNBxHiCtHGC78FKn5eOXsd,SHIPPING,...,NULL,"2015-10-15 18:39:33",11E71377CD4BF6E2BCDA06616AC582AF,NULL,...
11E71377CD4D23B3A211020AF2129A61,"2017-03-27 22:31:32.466","2017-03-27 22:31:32.468",NULL,STRIPE,ii_16wNBxHiCtHGC78FtaGxxYNk,SHIPPING,...,NULL,"2015-10-15 18:39:33",11E71377CD4EC729BCDA06616AC582AF,NULL,...
11E71377CD4FE2D6A211020AF2129A61,"2017-03-27 22:31:32.484","2017-03-27 22:31:32.486",NULL,STRIPE,ii_16wNByHiCtHGC78FNPnGgHn8,SHIPPING,...,NULL,"2015-10-15 18:39:34",11E71377CD518874BCDA06616AC582AF,NULL,...
11E71377D03A58D2A211020AF2129A61,"2017-03-27 22:31:37.376","2017-03-27 22:31:37.378",NULL,STRIPE,ii_16wjfNHiCtHGC78FejuOlllL,SHIPPING,...,NULL,"2015-10-16 18:39:25",11E71377D03BED81BCDA06616AC582AF,NULL,...
11E71377D03D3F05A211020AF2129A61,"2017-03-27 22:31:37.395","2017-03-27 22:31:37.397",NULL,STRIPE,ii_16wjfNHiCtHGC78FJM9XURQd,SHIPPING,...,NULL,"2015-10-16 18:39:25",11E71377D03EC492BCDA06616AC582AF,NULL,...
11E71377D0402538A211020AF2129A61,"2017-03-27 22:31:37.414","2017-03-27 22:31:37.416",NULL,STRIPE,ii_16wjfNHiCtHGC78FMPvDVDbh,SHIPPING,...,NULL,"2015-10-16 18:39:25",11E71377D041B44CBCDA06616AC582AF,NULL,...
11E71377D0430B6BA211020AF2129A61,"2017-03-27 22:31:37.433","2017-03-27 22:31:37.435",NULL,STRIPE,ii_16wjfOHiCtHGC78FS8QtstFy,SHIPPING,...,NULL,"2015-10-16 18:39:26",11E71377D0449659BCDA06616AC582AF,NULL,...
11E71377D0463FBEA211020AF2129A61,"2017-03-27 22:31:37.454","2017-03-27 22:31:37.456",NULL,STRIPE,ii_16wjfOHiCtHGC78FK3KcFOrd,SHIPPING,...,NULL,"2015-10-16 18:39:26",11E71377D047D397BCDA06616AC582AF,NULL,...
11E71377D04925F1A211020AF2129A61,"2017-03-27 22:31:37.473","2017-03-27 22:31:37.512",NULL,STRIPE,ii_16wjfOHiCtHGC78FbeCIjXIe,SHIPPING,...,NULL,"2015-10-16 18:39:26",11E71377D04AB632BCDA06616AC582AF,NULL,...
11E71377D051B174A211020AF2129A61,"2017-03-27 22:31:37.528","2017-03-27 22:31:37.531",NULL,STRIPE,ii_16wjfOHiCtHGC78F083MK5Ug,SHIPPING,...,NULL,"2015-10-16 18:39:26",11E71377D053367EBCDA06616AC582AF,NULL,...
11E71377D05497A7A211020AF2129A61,"2017-03-27 22:31:37.547","2017-03-27 22:31:37.550",NULL,STRIPE,ii_16wjfPHiCtHGC78FOsjAorQD,SHIPPING,...,NULL,"2015-10-16 18:39:27",11E71377D0561B71BCDA06616AC582AF,NULL,...
11E71377D05756CAA211020AF2129A61,"2017-03-27 22:31:37.566","2017-03-27 22:31:37.568",NULL,STRIPE,ii_16wjfPHiCtHGC78F0EejrLH4,SHIPPING,...,NULL,"2015-10-16 18:39:27",11E71377D058F16EBCDA06616AC582AF,NULL,...
11E71377D05A3CFDA211020AF2129A61,"2017-03-27 22:31:37.585","2017-03-27 22:31:37.587",NULL,STRIPE,ii_16wjfPHiCtHGC78FkezRVkpw,SHIPPING,...,NULL,"2015-10-16 18:39:27",11E71377D05BC7BFBCDA06616AC582AF,NULL,...
11E71377D05D4A40A211020AF2129A61,"2017-03-27 22:31:37.605","2017-03-27 22:31:37.607",NULL,STRIPE,ii_16wjfPHiCtHGC78Fb39GkVm1,SHIPPING,...,NULL,"2015-10-16 18:39:27",11E71377D05EEF36BCDA06616AC582AF,NULL,...
11E71377D0603073A211020AF2129A61,"2017-03-27 22:31:37.624","2017-03-27 22:31:37.626",NULL,STRIPE,ii_16wjfQHiCtHGC78Fq01RLygz,SHIPPING,...,NULL,"2015-10-16 18:39:28",11E71377D061BC5CBCDA06616AC582AF,NULL,...
11E71377D062EF96A211020AF2129A61,"2017-03-27 22:31:37.642","2017-03-27 22:31:37.644",NULL,STRIPE,ii_16wjfQHiCtHGC78FmeK2SF6q,SHIPPING,...,NULL,"2015-10-16 18:39:28",11E71377D0648ACABCDA06616AC582AF,NULL,...
11E71377D065D5C9A211020AF2129A61,"2017-03-27 22:31:37.661","2017-03-27 22:31:37.663",NULL,STRIPE,ii_16wjfQHiCtHGC78FHmZMDKdd,SHIPPING,...,NULL,"2015-10-16 18:39:28",11E71377D0676752BCDA06616AC582AF,NULL,...
