fk_r_billing_engine_ref_cd,x_invoice_item_id,sk_id,fk_r_revenue_source_ref_cd,fk_x_billing_account_hub_id,fk_x_subscription_r_plan_lnk_id,fk_s_change_context_id_cr,created_at,updated_at,x_created_at,fk_s_change_context_id_dl,deleted_at
STRIPE,ii_17qCkHHiCtHGC78F4yUqeVGY,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.486","2017-03-27 22:45:27.489","2016-03-17 18:49:45",NULL,NULL
STRIPE,ii_17qCkIHiCtHGC78FmK1tC9qV,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.506","2017-03-27 22:45:27.508","2016-03-17 18:49:46",NULL,NULL
STRIPE,ii_17qCkHHiCtHGC78Fh06zBUTX,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.525","2017-03-27 22:45:27.527","2016-03-17 18:49:45",NULL,NULL
STRIPE,ii_17qCkJHiCtHGC78F5prPmJqA,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.544","2017-03-27 22:45:27.546","2016-03-17 18:49:47",NULL,NULL
STRIPE,ii_17qCkKHiCtHGC78FZIUQ3jsv,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.562","2017-03-27 22:45:27.565","2016-03-17 18:49:48",NULL,NULL
STRIPE,ii_17qCkLHiCtHGC78FRDGwBe1z,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.582","2017-03-27 22:45:27.585","2016-03-17 18:49:49",NULL,NULL
STRIPE,ii_17qCkLHiCtHGC78FfU6g1qI7,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.603","2017-03-27 22:45:27.605","2016-03-17 18:49:49",NULL,NULL
STRIPE,ii_17qCkMHiCtHGC78FJ9tc9ZF3,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.621","2017-03-27 22:45:27.623","2016-03-17 18:49:50",NULL,NULL
STRIPE,ii_17qCkMHiCtHGC78FaHupdQzY,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.639","2017-03-27 22:45:27.641","2016-03-17 18:49:50",NULL,NULL
STRIPE,ii_17qCkNHiCtHGC78FQNsWf3vW,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.658","2017-03-27 22:45:27.660","2016-03-17 18:49:51",NULL,NULL
STRIPE,ii_17qCkNHiCtHGC78FqVXeTh9o,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.676","2017-03-27 22:45:27.678","2016-03-17 18:49:51",NULL,NULL
STRIPE,ii_17qCkOHiCtHGC78FiPAWCVM1,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.707","2017-03-27 22:45:27.710","2016-03-17 18:49:52",NULL,NULL
STRIPE,ii_17qCkOHiCtHGC78Fxouf8k2N,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.726","2017-03-27 22:45:27.728","2016-03-17 18:49:52",NULL,NULL
STRIPE,ii_17qCkPHiCtHGC78Fj4e1KUI6,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.744","2017-03-27 22:45:27.746","2016-03-17 18:49:53",NULL,NULL
STRIPE,ii_17qCkPHiCtHGC78FDMPIVrkE,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.762","2017-03-27 22:45:27.765","2016-03-17 18:49:53",NULL,NULL
STRIPE,ii_17qCkQHiCtHGC78FV1myX4rd,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:27.782","2017-03-27 22:45:27.785","2016-03-17 18:49:54",NULL,NULL
STRIPE,in_17qStRHiCtHGC78FwyRXHj5F-0,...,PRIMARY,...,...,...,"2017-03-27 22:45:33.523","2017-03-27 22:45:33.528","2016-03-18 12:04:17",NULL,NULL
STRIPE,ii_17qZDPHiCtHGC78FyY3NDPcO,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.663","2017-03-27 22:45:33.666","2016-03-18 18:49:19",NULL,NULL
STRIPE,ii_17qZDQHiCtHGC78FPBOcWHoQ,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.682","2017-03-27 22:45:33.685","2016-03-18 18:49:20",NULL,NULL
STRIPE,ii_17qZDRHiCtHGC78FXMsFUhLY,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.701","2017-03-27 22:45:33.703","2016-03-18 18:49:21",NULL,NULL
STRIPE,ii_17qZDRHiCtHGC78FD6uotmPS,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.720","2017-03-27 22:45:33.722","2016-03-18 18:49:21",NULL,NULL
STRIPE,ii_17qZDSHiCtHGC78FuC681Hx7,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.738","2017-03-27 22:45:33.740","2016-03-18 18:49:22",NULL,NULL
STRIPE,ii_17qZDTHiCtHGC78F3jJwjoNh,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.756","2017-03-27 22:45:33.759","2016-03-18 18:49:23",NULL,NULL
STRIPE,ii_17qZDTHiCtHGC78FVpvBlMdE,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.775","2017-03-27 22:45:33.777","2016-03-18 18:49:23",NULL,NULL
STRIPE,ii_17qZDUHiCtHGC78FgNSuh3tx,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.793","2017-03-27 22:45:33.796","2016-03-18 18:49:24",NULL,NULL
STRIPE,ii_17qZDVHiCtHGC78F8XBeXMi7,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.812","2017-03-27 22:45:33.814","2016-03-18 18:49:25",NULL,NULL
STRIPE,ii_17qZDVHiCtHGC78FvzcT9oWg,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.831","2017-03-27 22:45:33.833","2016-03-18 18:49:25",NULL,NULL
STRIPE,ii_17qZDWHiCtHGC78F77LgH1BT,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.849","2017-03-27 22:45:33.852","2016-03-18 18:49:26",NULL,NULL
STRIPE,ii_17qZDWHiCtHGC78Fhr8XDcHT,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.869","2017-03-27 22:45:33.871","2016-03-18 18:49:26",NULL,NULL
STRIPE,ii_17qZDXHiCtHGC78FFW8kbZJL,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.887","2017-03-27 22:45:33.890","2016-03-18 18:49:27",NULL,NULL
STRIPE,ii_17qZDYHiCtHGC78F1H3EYF3m,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.905","2017-03-27 22:45:33.908","2016-03-18 18:49:28",NULL,NULL
STRIPE,ii_17qZDYHiCtHGC78FB0MBrqMy,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.924","2017-03-27 22:45:33.927","2016-03-18 18:49:28",NULL,NULL
STRIPE,ii_17qZDZHiCtHGC78FhZKbUYGd,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.943","2017-03-27 22:45:33.946","2016-03-18 18:49:29",NULL,NULL
STRIPE,ii_17qZDZHiCtHGC78Fyd9PW0sW,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.962","2017-03-27 22:45:33.964","2016-03-18 18:49:29",NULL,NULL
STRIPE,ii_17qZDaHiCtHGC78FomfA4CrQ,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:33.982","2017-03-27 22:45:33.986","2016-03-18 18:49:30",NULL,NULL
STRIPE,ii_17qZDaHiCtHGC78FybpOz6gt,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.199","2017-03-27 22:45:34.202","2016-03-18 18:49:30",NULL,NULL
STRIPE,ii_17qZDbHiCtHGC78FVe7FqKqd,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.219","2017-03-27 22:45:34.224","2016-03-18 18:49:31",NULL,NULL
STRIPE,ii_17qZDcHiCtHGC78FivEEqkov,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.241","2017-03-27 22:45:34.243","2016-03-18 18:49:32",NULL,NULL
STRIPE,ii_17qZDcHiCtHGC78FR0Riw9cR,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.260","2017-03-27 22:45:34.262","2016-03-18 18:49:32",NULL,NULL
STRIPE,ii_17qZDdHiCtHGC78FV2cWnzaU,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.278","2017-03-27 22:45:34.281","2016-03-18 18:49:33",NULL,NULL
STRIPE,ii_17qZDdHiCtHGC78FLkYR84vm,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.296","2017-03-27 22:45:34.299","2016-03-18 18:49:33",NULL,NULL
STRIPE,ii_17qZDeHiCtHGC78F4N8fWqaO,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.315","2017-03-27 22:45:34.317","2016-03-18 18:49:34",NULL,NULL
STRIPE,ii_17qZDfHiCtHGC78Fuc21iegj,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.333","2017-03-27 22:45:34.336","2016-03-18 18:49:35",NULL,NULL
STRIPE,ii_17qZDfHiCtHGC78FnMGMrfSw,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.352","2017-03-27 22:45:34.354","2016-03-18 18:49:35",NULL,NULL
STRIPE,ii_17qZDgHiCtHGC78FR3WzLxyO,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.370","2017-03-27 22:45:34.373","2016-03-18 18:49:36",NULL,NULL
STRIPE,ii_17qZDgHiCtHGC78FmbDfPJ6Y,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.388","2017-03-27 22:45:34.391","2016-03-18 18:49:36",NULL,NULL
STRIPE,ii_17qZDhHiCtHGC78FGveN355J,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.407","2017-03-27 22:45:34.409","2016-03-18 18:49:37",NULL,NULL
STRIPE,ii_17qZDiHiCtHGC78F7t8NlvsM,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.426","2017-03-27 22:45:34.429","2016-03-18 18:49:38",NULL,NULL
STRIPE,ii_17qZDjHiCtHGC78Fw6CJB6tc,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.445","2017-03-27 22:45:34.448","2016-03-18 18:49:39",NULL,NULL
STRIPE,ii_17qZDjHiCtHGC78FUwizQVDf,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:34.465","2017-03-27 22:45:34.467","2016-03-18 18:49:39",NULL,NULL
STRIPE,ii_17qZEFHiCtHGC78FXf0zBtBe,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.359","2017-03-27 22:45:38.361","2016-03-18 18:50:11",NULL,NULL
STRIPE,ii_17qZEGHiCtHGC78F1wUA4zxF,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.498","2017-03-27 22:45:38.501","2016-03-18 18:50:12",NULL,NULL
STRIPE,ii_17qZEGHiCtHGC78F5srqsUu0,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.517","2017-03-27 22:45:38.519","2016-03-18 18:50:12",NULL,NULL
STRIPE,ii_17qZEHHiCtHGC78F0czZ0SKN,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.535","2017-03-27 22:45:38.538","2016-03-18 18:50:13",NULL,NULL
STRIPE,ii_17qZEHHiCtHGC78FahMmcNnK,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.554","2017-03-27 22:45:38.556","2016-03-18 18:50:13",NULL,NULL
STRIPE,ii_17qZEIHiCtHGC78FETw666VW,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.572","2017-03-27 22:45:38.575","2016-03-18 18:50:14",NULL,NULL
STRIPE,ii_17qZEJHiCtHGC78F1rWX9GfC,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.591","2017-03-27 22:45:38.594","2016-03-18 18:50:15",NULL,NULL
STRIPE,ii_17qZEKHiCtHGC78FBo2154fl,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.610","2017-03-27 22:45:38.612","2016-03-18 18:50:16",NULL,NULL
STRIPE,ii_17qZEKHiCtHGC78Fv8UXSd4D,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.628","2017-03-27 22:45:38.630","2016-03-18 18:50:16",NULL,NULL
STRIPE,ii_17qZELHiCtHGC78FsZ1Vd9zW,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.646","2017-03-27 22:45:38.649","2016-03-18 18:50:17",NULL,NULL
STRIPE,ii_17qZELHiCtHGC78FZnBVrTPz,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.665","2017-03-27 22:45:38.667","2016-03-18 18:50:17",NULL,NULL
STRIPE,ii_17qZEMHiCtHGC78Fh4UmwqFd,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.684","2017-03-27 22:45:38.686","2016-03-18 18:50:18",NULL,NULL
STRIPE,ii_17qZEMHiCtHGC78FFnwUlh7g,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.703","2017-03-27 22:45:38.705","2016-03-18 18:50:18",NULL,NULL
STRIPE,ii_17qZENHiCtHGC78Fot8IBpVW,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.721","2017-03-27 22:45:38.723","2016-03-18 18:50:19",NULL,NULL
STRIPE,ii_17qZENHiCtHGC78Fz2phhT18,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.740","2017-03-27 22:45:38.742","2016-03-18 18:50:19",NULL,NULL
STRIPE,ii_17qZEOHiCtHGC78FB0fKT9cL,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.758","2017-03-27 22:45:38.761","2016-03-18 18:50:20",NULL,NULL
STRIPE,ii_17qZEPHiCtHGC78FnZXKENmo,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.777","2017-03-27 22:45:38.779","2016-03-18 18:50:21",NULL,NULL
STRIPE,ii_17qZEPHiCtHGC78F3xPlmfQQ,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.795","2017-03-27 22:45:38.798","2016-03-18 18:50:21",NULL,NULL
STRIPE,ii_17qZEQHiCtHGC78FHaz7g8ZP,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.814","2017-03-27 22:45:38.816","2016-03-18 18:50:22",NULL,NULL
STRIPE,ii_17qZERHiCtHGC78FkxxKjT9Z,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.833","2017-03-27 22:45:38.835","2016-03-18 18:50:23",NULL,NULL
STRIPE,ii_17qZERHiCtHGC78F9MZ77O9B,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.852","2017-03-27 22:45:38.854","2016-03-18 18:50:23",NULL,NULL
STRIPE,ii_17qZERHiCtHGC78F7jPPUX9n,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.870","2017-03-27 22:45:38.872","2016-03-18 18:50:23",NULL,NULL
STRIPE,ii_17qZESHiCtHGC78FlcSTEmmn,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.889","2017-03-27 22:45:38.891","2016-03-18 18:50:24",NULL,NULL
STRIPE,ii_17qZETHiCtHGC78F1kWlxIdc,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.908","2017-03-27 22:45:38.911","2016-03-18 18:50:25",NULL,NULL
STRIPE,ii_17qZETHiCtHGC78F7shAxatM,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.927","2017-03-27 22:45:38.929","2016-03-18 18:50:25",NULL,NULL
STRIPE,ii_17qZETHiCtHGC78FfL1w0PO7,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.946","2017-03-27 22:45:38.948","2016-03-18 18:50:25",NULL,NULL
STRIPE,ii_17qZEUHiCtHGC78FBv4lyirU,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.964","2017-03-27 22:45:38.966","2016-03-18 18:50:26",NULL,NULL
STRIPE,ii_17qZEVHiCtHGC78FMEEEdaWH,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:38.983","2017-03-27 22:45:38.986","2016-03-18 18:50:27",NULL,NULL
STRIPE,ii_17qZEUHiCtHGC78FE1u8ZHAj,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:39.002","2017-03-27 22:45:39.005","2016-03-18 18:50:26",NULL,NULL
STRIPE,ii_17qZEWHiCtHGC78FAeabnZQb,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:39.022","2017-03-27 22:45:39.025","2016-03-18 18:50:28",NULL,NULL
STRIPE,ii_17qZEWHiCtHGC78Fi1eJvmIu,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:39.045","2017-03-27 22:45:39.047","2016-03-18 18:50:28",NULL,NULL
STRIPE,ii_17qZEYHiCtHGC78FHfDuYyuc,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:39.064","2017-03-27 22:45:39.066","2016-03-18 18:50:30",NULL,NULL
STRIPE,ii_17qZEZHiCtHGC78FDJqXQCOW,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:39.083","2017-03-27 22:45:39.085","2016-03-18 18:50:31",NULL,NULL
STRIPE,in_17rrYaHiCtHGC78Fv7vqB7Ky-0,...,PRIMARY,...,...,...,"2017-03-27 22:45:43.829","2017-03-27 22:45:43.834","2016-03-22 08:36:32",NULL,NULL
STRIPE,ii_17sxinHiCtHGC78F8PS373St,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.110","2017-03-27 22:45:48.112","2016-03-25 09:23:37",NULL,NULL
STRIPE,ii_17sxioHiCtHGC78Fl278u4p8,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.129","2017-03-27 22:45:48.131","2016-03-25 09:23:38",NULL,NULL
STRIPE,ii_17sxipHiCtHGC78Fjif5m525,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.147","2017-03-27 22:45:48.150","2016-03-25 09:23:39",NULL,NULL
STRIPE,ii_17sxipHiCtHGC78FBwuF9y31,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.166","2017-03-27 22:45:48.168","2016-03-25 09:23:39",NULL,NULL
STRIPE,ii_17sxiqHiCtHGC78F2GhGx5Gl,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.185","2017-03-27 22:45:48.187","2016-03-25 09:23:40",NULL,NULL
STRIPE,ii_17sxiqHiCtHGC78Fy5rN6xBA,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.204","2017-03-27 22:45:48.207","2016-03-25 09:23:40",NULL,NULL
STRIPE,ii_17sxirHiCtHGC78FjZSyTMB3,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.227","2017-03-27 22:45:48.230","2016-03-25 09:23:41",NULL,NULL
STRIPE,ii_17sxisHiCtHGC78FvPZUDCi1,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.247","2017-03-27 22:45:48.249","2016-03-25 09:23:42",NULL,NULL
STRIPE,ii_17sxitHiCtHGC78FklxjQPP1,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.266","2017-03-27 22:45:48.268","2016-03-25 09:23:43",NULL,NULL
STRIPE,ii_17sxitHiCtHGC78FwA8k2WLf,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.284","2017-03-27 22:45:48.287","2016-03-25 09:23:43",NULL,NULL
STRIPE,ii_17sxiuHiCtHGC78F1IsjReLg,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.302","2017-03-27 22:45:48.305","2016-03-25 09:23:44",NULL,NULL
STRIPE,ii_17sxiuHiCtHGC78Fnmrqvzjv,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.321","2017-03-27 22:45:48.324","2016-03-25 09:23:44",NULL,NULL
STRIPE,ii_17sxiuHiCtHGC78F9koGiEsH,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.339","2017-03-27 22:45:48.342","2016-03-25 09:23:44",NULL,NULL
STRIPE,ii_17sxivHiCtHGC78FeS8JC1WW,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.358","2017-03-27 22:45:48.361","2016-03-25 09:23:45",NULL,NULL
STRIPE,ii_17sxiwHiCtHGC78FWZkgE2DH,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.377","2017-03-27 22:45:48.379","2016-03-25 09:23:46",NULL,NULL
STRIPE,ii_17sxiwHiCtHGC78FtgoVEoI8,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.396","2017-03-27 22:45:48.398","2016-03-25 09:23:46",NULL,NULL
STRIPE,ii_17sxixHiCtHGC78FFDFuOWaS,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.415","2017-03-27 22:45:48.418","2016-03-25 09:23:47",NULL,NULL
STRIPE,ii_17sxixHiCtHGC78FoeJItax9,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.436","2017-03-27 22:45:48.439","2016-03-25 09:23:47",NULL,NULL
STRIPE,ii_17sxiyHiCtHGC78F4g9DOmMH,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.455","2017-03-27 22:45:48.457","2016-03-25 09:23:48",NULL,NULL
STRIPE,ii_17sxiyHiCtHGC78FgSD2knBr,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.474","2017-03-27 22:45:48.476","2016-03-25 09:23:48",NULL,NULL
STRIPE,ii_17sxiyHiCtHGC78F4XZNnouw,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.492","2017-03-27 22:45:48.495","2016-03-25 09:23:48",NULL,NULL
STRIPE,ii_17sxizHiCtHGC78F03DQ1gjt,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.511","2017-03-27 22:45:48.513","2016-03-25 09:23:49",NULL,NULL
STRIPE,ii_17sxizHiCtHGC78Fhy5ah3md,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.530","2017-03-27 22:45:48.532","2016-03-25 09:23:49",NULL,NULL
STRIPE,ii_17sxj0HiCtHGC78FS5uoADt9,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.548","2017-03-27 22:45:48.550","2016-03-25 09:23:50",NULL,NULL
STRIPE,ii_17sxj1HiCtHGC78F3RawXXNt,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.567","2017-03-27 22:45:48.570","2016-03-25 09:23:51",NULL,NULL
STRIPE,ii_17sxj1HiCtHGC78FBQ2rbqXM,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.585","2017-03-27 22:45:48.588","2016-03-25 09:23:51",NULL,NULL
STRIPE,ii_17sxj2HiCtHGC78F8dgF3Wun,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.603","2017-03-27 22:45:48.606","2016-03-25 09:23:52",NULL,NULL
STRIPE,ii_17sxj2HiCtHGC78F5bDpwvxD,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.622","2017-03-27 22:45:48.624","2016-03-25 09:23:52",NULL,NULL
STRIPE,ii_17sxj3HiCtHGC78FF8eTErQk,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.640","2017-03-27 22:45:48.643","2016-03-25 09:23:53",NULL,NULL
STRIPE,ii_17sxj3HiCtHGC78FILfarlrr,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.659","2017-03-27 22:45:48.661","2016-03-25 09:23:53",NULL,NULL
STRIPE,ii_17sxj4HiCtHGC78Fct3ZmHHD,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.677","2017-03-27 22:45:48.680","2016-03-25 09:23:54",NULL,NULL
STRIPE,ii_17sxj4HiCtHGC78FUM2rTjFC,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.697","2017-03-27 22:45:48.699","2016-03-25 09:23:54",NULL,NULL
STRIPE,ii_17sxj5HiCtHGC78FwpYWa7GZ,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.715","2017-03-27 22:45:48.717","2016-03-25 09:23:55",NULL,NULL
STRIPE,ii_17sxj5HiCtHGC78FTftZ5Tcx,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.733","2017-03-27 22:45:48.736","2016-03-25 09:23:55",NULL,NULL
STRIPE,ii_17sxj6HiCtHGC78FH3mHx7zD,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.752","2017-03-27 22:45:48.755","2016-03-25 09:23:56",NULL,NULL
STRIPE,ii_17sxj7HiCtHGC78FLyaT4X7X,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.771","2017-03-27 22:45:48.773","2016-03-25 09:23:57",NULL,NULL
STRIPE,ii_17sxj7HiCtHGC78FivQHjBEE,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.790","2017-03-27 22:45:48.792","2016-03-25 09:23:57",NULL,NULL
STRIPE,ii_17sxj8HiCtHGC78FW2Kpr0pI,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.808","2017-03-27 22:45:48.811","2016-03-25 09:23:58",NULL,NULL
STRIPE,ii_17sxj8HiCtHGC78Fn6K6ayn8,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.827","2017-03-27 22:45:48.829","2016-03-25 09:23:58",NULL,NULL
STRIPE,ii_17sxj9HiCtHGC78FOWJQwMps,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.845","2017-03-27 22:45:48.847","2016-03-25 09:23:59",NULL,NULL
STRIPE,ii_17sxj9HiCtHGC78FMuwqWd6q,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:48.863","2017-03-27 22:45:48.865","2016-03-25 09:23:59",NULL,NULL
STRIPE,ii_17sxjQHiCtHGC78F6hCdklNE,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:51.833","2017-03-27 22:45:51.835","2016-03-25 09:24:16",NULL,NULL
STRIPE,ii_17sxjRHiCtHGC78FLCyY7hFZ,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:51.854","2017-03-27 22:45:51.856","2016-03-25 09:24:17",NULL,NULL
STRIPE,ii_17sxjSHiCtHGC78F0WjnpzB7,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:51.873","2017-03-27 22:45:51.875","2016-03-25 09:24:18",NULL,NULL
STRIPE,ii_17sxjSHiCtHGC78FOnT7Bale,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:51.891","2017-03-27 22:45:51.894","2016-03-25 09:24:18",NULL,NULL
STRIPE,ii_17sxjTHiCtHGC78FS0Z2Khry,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:51.909","2017-03-27 22:45:51.912","2016-03-25 09:24:19",NULL,NULL
STRIPE,ii_17sxjTHiCtHGC78FhsEI6QML,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:51.928","2017-03-27 22:45:51.931","2016-03-25 09:24:19",NULL,NULL
STRIPE,ii_17sxjUHiCtHGC78FzEX7TMpu,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:51.947","2017-03-27 22:45:51.949","2016-03-25 09:24:20",NULL,NULL
STRIPE,ii_17sxjUHiCtHGC78FJr3bcYlB,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:51.965","2017-03-27 22:45:51.967","2016-03-25 09:24:20",NULL,NULL
STRIPE,ii_17sxjVHiCtHGC78FoYZAMxSM,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:51.984","2017-03-27 22:45:51.986","2016-03-25 09:24:21",NULL,NULL
STRIPE,ii_17sxjWHiCtHGC78FRPNs0ORY,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:52.003","2017-03-27 22:45:52.006","2016-03-25 09:24:22",NULL,NULL
STRIPE,ii_17sxjWHiCtHGC78FKuOM7tHc,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:52.022","2017-03-27 22:45:52.025","2016-03-25 09:24:22",NULL,NULL
STRIPE,ii_17sxjXHiCtHGC78FMXot1spG,...,SHIPPING,...,NULL,...,"2017-03-27 22:45:52.041","2017-03-27 22:45:52.044","2016-03-25 09:24:23",NULL,NULL
